  38  0.65999E-01  0.76046E-01  0.36169E-01  0.35775E-01  0.85825E-01  0.53267E-01   2.9903       3.0044      0.87358E-02
  39  0.16613      0.19101      0.13366      0.13279      0.19940      0.12898       8.3676       8.3925      0.21452E-01
  40  0.55678      0.63438      0.71182      0.71020      0.57549      0.39960       32.347       32.383      0.64748E-01
  41   1.6542       1.8616       3.0900       3.0902       1.4426       1.0808       110.86       110.88      0.13548    
  42   4.4636       4.9604       11.584       11.597       3.2926       2.6582       349.30       349.25      0.17435    
  43   11.055       12.146       38.189       38.241       6.9938       6.0454       1016.2       1016.1     -0.11138    
  44   53.220       57.191       311.29       311.59       27.614       25.859       6972.4       6972.2      -2.2820    
  45   203.67       214.18       1757.7       1758.7       91.534       90.067       35436.       35437.      -10.379    
  46   667.11       688.46       7157.3       7159.5       273.29       276.73      0.13336E+06  0.13336E+06  -30.902    
  47   2542.7       2574.4       32054.       32057.       992.48       1001.3      0.54414E+06  0.54415E+06  -50.374    
  48   10614.       10643.      0.16240E+06  0.16240E+06   3678.6       3684.5      0.21539E+07  0.21539E+07  -48.322    
  49   64175.       64192.      0.13988E+07  0.13988E+07   19164.       19156.      0.15767E+08  0.15767E+08  -16.909    
  50  0.52977E+06  0.52974E+06  0.18892E+08  0.18892E+08  0.13488E+06  0.13477E+06  0.17881E+09  0.17881E+09   154.50    
  51  0.47704E+07  0.47709E+07  0.29118E+09  0.29118E+09  0.10313E+07  0.10313E+07  0.22960E+10  0.22960E+10  -530.99    
